,Thurgau,Glarus,Zug,Jura,Obwalden,Appenzell-Ausserrhoden,Nidwalden,Zurich,Waadt,Basel-Stadt,Wallis,Neuchatel,Appenzell-Innerrhoden,Solothurn,Aargau,Schwyz,Uri,Schaffhausen,Ticino,Basel-Landschaft,Geneve,Luzern,Freiburg,Bern,Graubunden,Sankt-Gallen
2020-04-18 07:00:00,14365,2762,7158,2753,1747,3709,3217,54238,28660,7955,10980,6189,979.0,15613,29515,10656,2190,3191,10097,13087,12281,19242,13655,45068,8737,28695
2020-04-18 08:00:00,23447,4444,11753,4308,3034,5907,5061,92482,48949,12558,19498,10433,1637.0,25400,48009,17944,3240,5345,17019,21717,21123,30888,22795,75196,14758,46649
2020-04-18 09:00:00,34919,6592,18402,6660,4523,8872,8057,139808,75419,18990,31299,16484,2268.0,37050,70968,27522,4909,7949,26105,32879,32683,46546,35066,112185,22919,70388
2020-04-18 10:00:00,43339,8681,23702,8530,5613,10976,10328,176129,98490,23643,41038,22053,2789.0,46096,88293,35556,5844,10069,33188,41534,43664,58021,44228,140745,29655,86847
2020-04-18 11:00:00,46474,8910,27359,8928,6259,11559,11190,192653,105877,26626,41666,23594,3123.0,48524,94709,38939,6045,10813,33442,45033,48750,62895,46225,149080,31278,92837
2020-04-18 12:00:00,44751,8960,26775,7286,5966,11221,10975,191363,95255,26383,34890,20698,2975.0,47809,92306,38134,5709,10684,28039,44152,46609,59353,40418,145263,29826,88669
2020-04-18 13:00:00,49219,9625,28627,8555,6676,12302,11757,203017,101155,27632,37575,22542,3367.0,51948,99824,42109,6608,11461,29476,46969,46908,66992,47108,161481,31570,96578
2020-04-18 14:00:00,51477,9764,29454,10053,6958,13051,11797,210842,115422,28861,42806,26334,3636.0,53553,102320,42799,6534,12345,33494,48358,52980,69055,51996,170299,33574,100747
2020-04-18 15:00:00,49631,9873,28563,10163,6997,12533,12088,207896,118690,29785,43321,26479,3432.0,51934,99213,41390,6573,11815,35256,47754,56056,65870,51434,165256,32463,97172
2020-04-18 16:00:00,46428,9196,26571,9198,6179,11142,11122,198360,115302,29578,41782,25211,3063.0,48217,92802,38690,5922,11067,34794,45240,58076,58886,47079,151136,28596,88978
2020-04-18 17:00:00,39183,7857,22165,7518,4828,9183,8676,177414,100178,26703,34618,20979,2332.0,39199,81373,33267,4516,9557,32025,38499,55653,49191,39532,118685,24368,74498
2020-04-18 18:00:00,30226,5471,17133,5701,3339,6746,6454,143451,74961,21378,27033,14416,1609.0,29094,61335,25092,3077,7497,25052,29329,39440,37733,30016,84664,16857,55568
2020-04-18 19:00:00,22795,3844,12657,3958,2129,4859,4102,108481,49961,16416,19660,9911,1087.0,22099,45701,17902,2286,5668,15982,21868,30802,29098,20419,62028,11242,43001
2020-04-18 20:00:00,17889,2748,9460,2927,1474,4074,2530,86937,36759,13682,15474,7594,786.0,19316,37439,13149,1481,4431,12197,17702,24393,22009,15046,50942,8240,35138
2020-04-18 21:00:00,13023,1912,6961,1980,965,2777,1849,63201,27875,10515,10753,5864,522.0,14401,28660,8667,1095,3378,8946,13174,19058,15881,10471,38045,5787,25365
2020-04-18 22:00:00,10165,1354,4952,1568,747,2164,1508,50344,22469,7862,7699,4631,406.0,11434,22646,6566,755,2514,6279,10035,15043,12179,8372,29683,4185,18957
2020-04-18 23:00:00,7118,854,3699,1062,437,1447,942,35270,15658,5711,4842,3170,256.0,8313,15987,4293,412,1644,4143,7226,10897,8342,5778,19945,2687,13175
2020-04-19 00:00:00,5605,578,2858,725,301,974,670,32149,13434,4813,3665,2656,184.0,6915,13800,3198,358,1492,3080,6118,9834,7298,4502,16619,2083,11000
2020-04-19 01:00:00,3022,341,1498,441,151,663,392,14003,6843,2333,1974,1262,113.0,3474,6576,1690,177,745,1615,2734,5053,3594,2181,7507,1056,5537
2020-04-19 02:00:00,1577,184,754,270,109,333,244,8429,4208,1657,1238,706,97.0,1871,3542,1098,125,474,1017,1841,3497,2122,1479,4938,708,3160
2020-04-19 03:00:00,1087,133,502,200,61,255,141,5827,3283,1205,994,654,35.0,1272,2532,652,101,316,738,1243,2601,1424,1057,3509,562,2204
2020-04-19 04:00:00,1147,181,515,243,69,301,146,5803,3301,1207,1255,539,39.0,1397,2417,770,147,419,780,1357,2280,1671,1130,3710,565,2416
2020-04-19 05:00:00,1799,331,936,338,235,580,365,9085,4617,1472,1709,812,152.0,2296,4073,1407,330,724,1488,2021,2728,2792,1938,6824,1114,4136
2020-04-19 06:00:00,3989,750,2133,777,524,1162,894,16683,9165,3244,3683,2194,311.0,4728,8475,3323,663,1019,3527,4125,4583,5943,4484,15193,3056,8197
2020-04-19 07:00:00,5878,1199,3318,1375,742,1711,1214,25928,15896,3761,5845,3458,486.0,6327,11340,5231,925,1237,5468,5747,7053,8285,6689,20402,4402,12788
2020-04-19 08:00:00,10882,2287,6568,2574,1488,3272,2534,48527,26205,6466,10507,5705,1015.0,11589,21084,10174,1627,2529,9049,10480,11445,15405,11852,35635,7609,24104
2020-04-19 09:00:00,19792,4123,11784,4157,3026,6203,5069,84209,46390,10926,19089,9481,1782.0,21192,39527,18552,2915,4512,15428,19147,19285,28359,21110,64178,14404,43723
2020-04-19 10:00:00,29679,6422,17297,6561,4627,9457,7696,118730,64997,15551,27794,14992,2829.0,31928,58553,27328,4295,6703,21764,28561,27410,41282,30716,96542,22980,63558
2020-04-19 11:00:00,35719,7948,21582,7995,5619,11025,9297,140298,73932,18585,30860,17826,3399.0,38280,69931,33092,4931,8277,23720,34639,32604,49405,35398,115266,27062,76058
2020-04-19 12:00:00,37894,8498,23101,6496,5773,11252,9759,149333,66356,19403,26054,15395,3218.0,38927,74016,34747,5113,9330,18745,36242,31937,51064,30926,120591,26898,77481
2020-04-19 13:00:00,43251,9183,24998,7654,6553,11882,10986,162904,68834,21628,27938,16203,3550.0,44588,82057,37260,5776,10153,19850,40124,31145,57788,35613,136662,29502,84190
2020-04-19 14:00:00,44788,9185,25916,9172,6653,12239,10846,171808,80553,23873,32586,20014,3449.0,47659,86653,38362,6409,11088,25083,43148,36282,59450,41191,146890,31144,87899
2020-04-19 15:00:00,43115,9263,24473,9514,6176,11275,10232,174790,86920,25108,33918,21271,3175.0,46638,83811,36071,6200,10518,27711,41789,40554,56615,41308,140872,29522,84046
