date,canton_code,canton_names,bag_falle,bag_tode,bag_cum_falle,bag_cum_tode,bag_hosp,bag_cum_hosp,date_t0,t,NUTS3
2020-02-26,GE,Genf,1,0,1,0,1,2,2020-02-26,1,CH013
2020-02-27,GE,Genf,3,0,4,0,0,2,2020-02-26,2,CH013
2020-02-28,GE,Genf,5,0,9,0,0,2,2020-02-26,3,CH013
2020-02-29,GE,Genf,0,0,9,0,0,2,2020-02-26,4,CH013
2020-03-01,GE,Genf,1,0,10,0,1,3,2020-02-26,5,CH013
2020-03-02,GE,Genf,2,0,12,0,1,4,2020-02-26,6,CH013
2020-03-03,GE,Genf,0,0,12,0,0,4,2020-02-26,7,CH013
2020-03-04,GE,Genf,1,0,13,0,2,6,2020-02-26,8,CH013
2020-03-05,GE,Genf,4,0,17,0,2,8,2020-02-26,9,CH013
2020-03-06,GE,Genf,17,0,34,0,1,9,2020-02-26,10,CH013
2020-03-07,GE,Genf,6,0,40,0,1,10,2020-02-26,11,CH013
2020-03-08,GE,Genf,9,0,49,0,1,11,2020-02-26,12,CH013
2020-03-09,GE,Genf,29,0,78,0,5,16,2020-02-26,13,CH013
2020-03-10,GE,Genf,18,1,96,1,6,22,2020-02-26,14,CH013
2020-03-11,GE,Genf,33,0,129,1,3,25,2020-02-26,15,CH013
2020-03-12,GE,Genf,49,1,178,2,3,28,2020-02-26,16,CH013
2020-03-13,GE,Genf,72,0,250,2,7,35,2020-02-26,17,CH013
2020-03-14,GE,Genf,67,0,317,2,4,39,2020-02-26,18,CH013
2020-03-15,GE,Genf,30,2,347,4,6,45,2020-02-26,19,CH013
2020-03-16,GE,Genf,124,0,471,4,10,55,2020-02-26,20,CH013
2020-03-17,GE,Genf,168,1,639,5,14,69,2020-02-26,21,CH013
2020-03-18,GE,Genf,142,1,781,6,15,84,2020-02-26,22,CH013
2020-03-19,GE,Genf,61,1,842,7,13,97,2020-02-26,23,CH013
2020-03-20,GE,Genf,59,2,901,9,7,104,2020-02-26,24,CH013
2020-03-21,GE,Genf,149,0,1050,9,12,116,2020-02-26,25,CH013
2020-03-22,GE,Genf,87,1,1137,10,12,128,2020-02-26,26,CH013
2020-03-23,GE,Genf,174,4,1311,14,19,147,2020-02-26,27,CH013
2020-03-24,GE,Genf,139,1,1450,15,15,162,2020-02-26,28,CH013
2020-03-25,GE,Genf,142,7,1592,22,12,174,2020-02-26,29,CH013
2020-03-26,GE,Genf,205,2,1797,24,11,185,2020-02-26,30,CH013
2020-03-27,GE,Genf,180,7,1977,31,18,203,2020-02-26,31,CH013
2020-03-28,GE,Genf,219,7,2196,38,19,222,2020-02-26,32,CH013
2020-03-29,GE,Genf,103,9,2299,47,21,243,2020-02-26,33,CH013
2020-03-30,GE,Genf,244,8,2543,55,23,266,2020-02-26,34,CH013
2020-03-31,GE,Genf,281,10,2824,65,13,279,2020-02-26,35,CH013
2020-04-01,GE,Genf,276,9,3100,74,9,288,2020-02-26,36,CH013
2020-04-02,GE,Genf,249,8,3349,82,11,299,2020-02-26,37,CH013
2020-04-03,GE,Genf,196,6,3545,88,1,300,2020-02-26,38,CH013
2020-04-04,GE,Genf,120,13,3665,101,8,308,2020-02-26,39,CH013
2020-04-05,GE,Genf,73,7,3738,108,4,312,2020-02-26,40,CH013
2020-04-06,GE,Genf,189,12,3927,120,8,320,2020-02-26,41,CH013
2020-04-07,GE,Genf,173,11,4100,131,8,328,2020-02-26,42,CH013
2020-04-08,GE,Genf,130,14,4230,145,5,333,2020-02-26,43,CH013
2020-04-09,GE,Genf,111,8,4341,153,5,338,2020-02-26,44,CH013
2020-04-10,GE,Genf,51,12,4392,165,1,339,2020-02-26,45,CH013
2020-04-11,GE,Genf,53,8,4445,173,3,342,2020-02-26,46,CH013
2020-04-12,GE,Genf,34,8,4479,181,4,346,2020-02-26,47,CH013
2020-04-13,GE,Genf,54,3,4533,184,2,348,2020-02-26,48,CH013
2020-04-14,GE,Genf,79,5,4612,189,3,351,2020-02-26,49,CH013
2020-04-15,GE,Genf,68,6,4680,195,3,354,2020-02-26,50,CH013
2020-04-16,GE,Genf,63,7,4743,202,3,357,2020-02-26,51,CH013
2020-04-17,GE,Genf,64,6,4807,208,1,358,2020-02-26,52,CH013
2020-04-18,GE,Genf,32,4,4839,212,0,358,2020-02-26,53,CH013
2020-04-19,GE,Genf,16,3,4855,215,3,361,2020-02-26,54,CH013
2020-04-20,GE,Genf,39,3,4894,218,0,361,2020-02-26,55,CH013
2020-04-21,GE,Genf,29,5,4923,223,1,362,2020-02-26,56,CH013
2020-04-22,GE,Genf,26,8,4949,231,0,362,2020-02-26,57,CH013
2020-04-23,GE,Genf,37,2,4986,233,1,363,2020-02-26,58,CH013
2020-04-24,GE,Genf,21,5,5007,238,0,363,2020-02-26,59,CH013
2020-04-25,GE,Genf,11,1,5018,239,0,363,2020-02-26,60,CH013
2020-04-26,GE,Genf,10,1,5028,240,0,363,2020-02-26,61,CH013
2020-04-27,GE,Genf,20,1,5048,241,1,364,2020-02-26,62,CH013
2020-04-28,GE,Genf,19,1,5067,242,0,364,2020-02-26,63,CH013
2020-04-29,GE,Genf,16,1,5083,243,0,364,2020-02-26,64,CH013
2020-04-30,GE,Genf,13,3,5096,246,0,364,2020-02-26,65,CH013
2020-05-01,GE,Genf,18,2,5114,248,0,364,2020-02-26,66,CH013
2020-05-02,GE,Genf,5,3,5119,251,1,365,2020-02-26,67,CH013
2020-05-03,GE,Genf,4,0,5123,251,0,365,2020-02-26,68,CH013
2020-05-04,GE,Genf,11,1,5134,252,0,365,2020-02-26,69,CH013
2020-05-05,GE,Genf,12,1,5146,253,0,365,2020-02-26,70,CH013
2020-05-06,GE,Genf,7,1,5153,254,0,365,2020-02-26,71,CH013
2020-05-07,GE,Genf,2,4,5155,258,1,366,2020-02-26,72,CH013
2020-05-08,GE,Genf,2,0,5157,258,0,366,2020-02-26,73,CH013
2020-05-09,GE,Genf,3,1,5160,259,0,366,2020-02-26,74,CH013
2020-05-10,GE,Genf,1,2,5161,261,1,367,2020-02-26,75,CH013
2020-05-11,GE,Genf,5,0,5166,261,0,367,2020-02-26,76,CH013
2020-05-12,GE,Genf,5,1,5171,262,0,367,2020-02-26,77,CH013
2020-05-13,GE,Genf,2,0,5173,262,0,367,2020-02-26,78,CH013
2020-05-14,GE,Genf,9,0,5182,262,2,369,2020-02-26,79,CH013
2020-05-15,GE,Genf,4,0,5186,262,0,369,2020-02-26,80,CH013
2020-05-16,GE,Genf,1,0,5187,262,0,369,2020-02-26,81,CH013
2020-05-17,GE,Genf,1,1,5188,263,0,369,2020-02-26,82,CH013
2020-05-18,GE,Genf,2,1,5190,264,1,370,2020-02-26,83,CH013
2020-05-19,GE,Genf,3,0,5193,264,0,370,2020-02-26,84,CH013
2020-05-20,GE,Genf,0,0,5193,264,0,370,2020-02-26,85,CH013
2020-05-21,GE,Genf,0,0,5193,264,0,370,2020-02-26,86,CH013
2020-05-22,GE,Genf,0,0,5193,264,0,370,2020-02-26,87,CH013
2020-05-23,GE,Genf,0,0,5193,264,0,370,2020-02-26,88,CH013
2020-02-24,GL,Glarus,0,0,0,0,0,0,2020-03-09,-13,CH051
2020-02-25,GL,Glarus,0,0,0,0,0,0,2020-03-09,-12,CH051
2020-02-26,GL,Glarus,0,0,0,0,0,0,2020-03-09,-11,CH051
2020-02-27,GL,Glarus,0,0,0,0,0,0,2020-03-09,-10,CH051
2020-02-28,GL,Glarus,0,0,0,0,0,0,2020-03-09,-9,CH051
2020-02-29,GL,Glarus,0,0,0,0,0,0,2020-03-09,-8,CH051
2020-03-01,GL,Glarus,0,0,0,0,0,0,2020-03-09,-7,CH051
2020-03-02,GL,Glarus,0,0,0,0,0,0,2020-03-09,-6,CH051
2020-03-03,GL,Glarus,0,0,0,0,0,0,2020-03-09,-5,CH051
2020-03-04,GL,Glarus,0,0,0,0,0,0,2020-03-09,-4,CH051
2020-03-05,GL,Glarus,0,0,0,0,0,0,2020-03-09,-3,CH051
2020-03-06,GL,Glarus,0,0,0,0,0,0,2020-03-09,-2,CH051
2020-03-07,GL,Glarus,0,0,0,0,0,0,2020-03-09,-1,CH051
2020-03-08,GL,Glarus,0,0,0,0,0,0,2020-03-09,0,CH051
2020-03-09,GL,Glarus,1,0,1,0,0,0,2020-03-09,1,CH051
2020-03-10,GL,Glarus,1,0,2,0,0,0,2020-03-09,2,CH051
2020-03-11,GL,Glarus,2,0,4,0,0,0,2020-03-09,3,CH051
2020-03-12,GL,Glarus,1,0,5,0,0,0,2020-03-09,4,CH051
2020-03-13,GL,Glarus,1,0,6,0,1,1,2020-03-09,5,CH051
2020-03-14,GL,Glarus,4,0,10,0,1,2,2020-03-09,6,CH051
2020-03-15,GL,Glarus,0,0,10,0,1,3,2020-03-09,7,CH051
2020-03-16,GL,Glarus,5,0,15,0,0,3,2020-03-09,8,CH051
2020-03-17,GL,Glarus,4,0,19,0,0,3,2020-03-09,9,CH051
2020-03-18,GL,Glarus,3,0,22,0,0,3,2020-03-09,10,CH051
2020-03-19,GL,Glarus,3,0,25,0,0,3,2020-03-09,11,CH051
2020-03-20,GL,Glarus,4,0,29,0,0,3,2020-03-09,12,CH051
2020-03-21,GL,Glarus,1,0,30,0,0,3,2020-03-09,13,CH051
2020-03-22,GL,Glarus,1,0,31,0,0,3,2020-03-09,14,CH051
2020-03-23,GL,Glarus,8,0,39,0,1,4,2020-03-09,15,CH051
2020-03-24,GL,Glarus,1,0,40,0,1,5,2020-03-09,16,CH051
2020-03-25,GL,Glarus,4,0,44,0,1,6,2020-03-09,17,CH051
2020-03-26,GL,Glarus,2,0,46,0,0,6,2020-03-09,18,CH051
2020-03-27,GL,Glarus,4,0,50,0,1,7,2020-03-09,19,CH051
2020-03-28,GL,Glarus,2,1,52,1,0,7,2020-03-09,20,CH051
2020-03-29,GL,Glarus,0,0,52,1,1,8,2020-03-09,21,CH051
2020-03-30,GL,Glarus,4,1,56,2,1,9,2020-03-09,22,CH051
2020-03-31,GL,Glarus,1,0,57,2,0,9,2020-03-09,23,CH051
2020-04-01,GL,Glarus,1,0,58,2,1,10,2020-03-09,24,CH051
2020-04-02,GL,Glarus,2,0,60,2,1,11,2020-03-09,25,CH051
2020-04-03,GL,Glarus,2,0,62,2,0,11,2020-03-09,26,CH051
2020-04-04,GL,Glarus,0,0,62,2,0,11,2020-03-09,27,CH051
2020-04-05,GL,Glarus,0,0,62,2,0,11,2020-03-09,28,CH051
2020-04-06,GL,Glarus,3,0,65,2,0,11,2020-03-09,29,CH051
2020-04-07,GL,Glarus,3,0,68,2,1,12,2020-03-09,30,CH051
2020-04-08,GL,Glarus,6,0,74,2,0,12,2020-03-09,31,CH051
2020-04-09,GL,Glarus,15,0,89,2,0,12,2020-03-09,32,CH051
2020-04-10,GL,Glarus,1,0,90,2,0,12,2020-03-09,33,CH051
2020-04-11,GL,Glarus,0,0,90,2,0,12,2020-03-09,34,CH051
2020-04-12,GL,Glarus,13,0,103,2,0,12,2020-03-09,35,CH051
2020-04-13,GL,Glarus,1,0,104,2,0,12,2020-03-09,36,CH051
2020-04-14,GL,Glarus,2,0,106,2,0,12,2020-03-09,37,CH051
2020-04-15,GL,Glarus,1,0,107,2,2,14,2020-03-09,38,CH051
2020-04-16,GL,Glarus,3,1,110,3,0,14,2020-03-09,39,CH051
2020-04-17,GL,Glarus,1,0,111,3,0,14,2020-03-09,40,CH051
2020-04-18,GL,Glarus,2,2,113,5,1,15,2020-03-09,41,CH051
2020-04-19,GL,Glarus,1,1,114,6,1,16,2020-03-09,42,CH051
2020-04-20,GL,Glarus,2,0,116,6,0,16,2020-03-09,43,CH051
2020-04-21,GL,Glarus,0,1,116,7,0,16,2020-03-09,44,CH051
2020-04-22,GL,Glarus,0,0,116,7,0,16,2020-03-09,45,CH051
2020-04-23,GL,Glarus,1,0,117,7,0,16,2020-03-09,46,CH051
2020-04-24,GL,Glarus,3,1,120,8,0,16,2020-03-09,47,CH051
2020-04-25,GL,Glarus,0,0,120,8,0,16,2020-03-09,48,CH051
2020-04-26,GL,Glarus,0,0,120,8,0,16,2020-03-09,49,CH051
2020-04-27,GL,Glarus,1,1,121,9,0,16,2020-03-09,50,CH051
2020-04-28,GL,Glarus,0,0,121,9,0,16,2020-03-09,51,CH051
2020-04-29,GL,Glarus,1,2,122,11,0,16,2020-03-09,52,CH051
2020-04-30,GL,Glarus,0,0,122,11,0,16,2020-03-09,53,CH051
2020-05-01,GL,Glarus,0,0,122,11,0,16,2020-03-09,54,CH051
2020-05-02,GL,Glarus,0,1,122,12,0,16,2020-03-09,55,CH051
2020-05-03,GL,Glarus,1,0,123,12,0,16,2020-03-09,56,CH051
2020-05-04,GL,Glarus,2,0,125,12,0,16,2020-03-09,57,CH051
2020-05-05,GL,Glarus,0,0,125,12,0,16,2020-03-09,58,CH051
2020-05-06,GL,Glarus,0,0,125,12,0,16,2020-03-09,59,CH051
2020-05-07,GL,Glarus,1,0,126,12,0,16,2020-03-09,60,CH051
2020-05-08,GL,Glarus,1,0,127,12,0,16,2020-03-09,61,CH051
2020-05-09,GL,Glarus,0,0,127,12,0,16,2020-03-09,62,CH051
2020-05-10,GL,Glarus,0,0,127,12,0,16,2020-03-09,63,CH051
2020-05-11,GL,Glarus,0,0,127,12,0,16,2020-03-09,64,CH051
2020-05-12,GL,Glarus,0,0,127,12,0,16,2020-03-09,65,CH051
2020-05-13,GL,Glarus,0,0,127,12,0,16,2020-03-09,66,CH051
2020-05-14,GL,Glarus,0,0,127,12,0,16,2020-03-09,67,CH051
2020-05-15,GL,Glarus,0,0,127,12,0,16,2020-03-09,68,CH051
2020-05-16,GL,Glarus,0,0,127,12,0,16,2020-03-09,69,CH051
2020-05-17,GL,Glarus,0,0,127,12,0,16,2020-03-09,70,CH051
2020-05-18,GL,Glarus,0,0,127,12,0,16,2020-03-09,71,CH051
2020-05-19,GL,Glarus,0,0,127,12,0,16,2020-03-09,72,CH051
2020-05-20,GL,Glarus,0,0,127,12,0,16,2020-03-09,73,CH051
2020-05-21,GL,Glarus,0,0,127,12,0,16,2020-03-09,74,CH051
2020-05-22,GL,Glarus,0,0,127,12,0,16,2020-03-09,75,CH051
2020-05-23,GL,Glarus,0,0,127,12,0,16,2020-03-09,76,CH051
2020-02-24,GR,Graubünden,0,0,0,0,0,0,2020-02-26,-1,CH056
2020-02-25,GR,Graubünden,0,0,0,0,0,0,2020-02-26,0,CH056
2020-02-26,GR,Graubünden,4,0,4,0,4,4,2020-02-26,1,CH056
2020-02-27,GR,Graubünden,2,0,6,0,1,5,2020-02-26,2,CH056
2020-02-28,GR,Graubünden,0,0,6,0,0,5,2020-02-26,3,CH056
2020-02-29,GR,Graubünden,2,0,8,0,0,5,2020-02-26,4,CH056
2020-03-01,GR,Graubünden,1,0,9,0,0,5,2020-02-26,5,CH056
2020-03-02,GR,Graubünden,0,0,9,0,0,5,2020-02-26,6,CH056
2020-03-03,GR,Graubünden,1,0,10,0,1,6,2020-02-26,7,CH056
2020-03-04,GR,Graubünden,2,0,12,0,1,7,2020-02-26,8,CH056
2020-03-05,GR,Graubünden,3,0,15,0,1,8,2020-02-26,9,CH056
2020-03-06,GR,Graubünden,0,0,15,0,0,8,2020-02-26,10,CH056
2020-03-07,GR,Graubünden,1,0,16,0,1,9,2020-02-26,11,CH056
2020-03-08,GR,Graubünden,1,0,17,0,0,9,2020-02-26,12,CH056
2020-03-09,GR,Graubünden,11,0,28,0,0,9,2020-02-26,13,CH056
2020-03-10,GR,Graubünden,4,0,32,0,0,9,2020-02-26,14,CH056
2020-03-11,GR,Graubünden,12,0,44,0,1,10,2020-02-26,15,CH056
2020-03-12,GR,Graubünden,8,0,52,0,1,11,2020-02-26,16,CH056
2020-03-13,GR,Graubünden,14,0,66,0,3,14,2020-02-26,17,CH056
2020-03-14,GR,Graubünden,11,0,77,0,2,16,2020-02-26,18,CH056
2020-03-15,GR,Graubünden,18,0,95,0,3,19,2020-02-26,19,CH056
2020-03-16,GR,Graubünden,25,1,120,1,2,21,2020-02-26,20,CH056
2020-03-17,GR,Graubünden,35,0,155,1,2,23,2020-02-26,21,CH056
2020-03-18,GR,Graubünden,51,0,206,1,4,27,2020-02-26,22,CH056
2020-03-19,GR,Graubünden,43,1,249,2,1,28,2020-02-26,23,CH056
2020-03-20,GR,Graubünden,26,2,275,4,5,33,2020-02-26,24,CH056
2020-03-21,GR,Graubünden,27,1,302,5,3,36,2020-02-26,25,CH056
2020-03-22,GR,Graubünden,14,0,316,5,2,38,2020-02-26,26,CH056
2020-03-23,GR,Graubünden,60,1,376,6,7,45,2020-02-26,27,CH056
2020-03-24,GR,Graubünden,33,1,409,7,4,49,2020-02-26,28,CH056
2020-03-25,GR,Graubünden,37,1,446,8,8,57,2020-02-26,29,CH056
2020-03-26,GR,Graubünden,28,0,474,8,6,63,2020-02-26,30,CH056
2020-03-27,GR,Graubünden,26,1,500,9,4,67,2020-02-26,31,CH056
2020-03-28,GR,Graubünden,14,3,514,12,1,68,2020-02-26,32,CH056
2020-03-29,GR,Graubünden,8,2,522,14,2,70,2020-02-26,33,CH056
2020-03-30,GR,Graubünden,47,4,569,18,3,73,2020-02-26,34,CH056
2020-03-31,GR,Graubünden,27,4,596,22,3,76,2020-02-26,35,CH056
2020-04-01,GR,Graubünden,21,2,617,24,3,79,2020-02-26,36,CH056
2020-04-02,GR,Graubünden,18,2,635,26,2,81,2020-02-26,37,CH056
2020-04-03,GR,Graubünden,18,2,653,28,1,82,2020-02-26,38,CH056
2020-04-04,GR,Graubünden,2,0,655,28,0,82,2020-02-26,39,CH056
2020-04-05,GR,Graubünden,3,3,658,31,0,82,2020-02-26,40,CH056
2020-04-06,GR,Graubünden,20,1,678,32,1,83,2020-02-26,41,CH056
2020-04-07,GR,Graubünden,15,1,693,33,1,84,2020-02-26,42,CH056
2020-04-08,GR,Graubünden,19,0,712,33,1,85,2020-02-26,43,CH056
2020-04-09,GR,Graubünden,5,0,717,33,2,87,2020-02-26,44,CH056
2020-04-10,GR,Graubünden,7,0,724,33,1,88,2020-02-26,45,CH056
2020-04-11,GR,Graubünden,3,0,727,33,2,90,2020-02-26,46,CH056
2020-04-12,GR,Graubünden,0,0,727,33,1,91,2020-02-26,47,CH056
2020-04-13,GR,Graubünden,3,1,730,34,0,91,2020-02-26,48,CH056
2020-04-14,GR,Graubünden,7,0,737,34,2,93,2020-02-26,49,CH056
2020-04-15,GR,Graubünden,7,1,744,35,1,94,2020-02-26,50,CH056
2020-04-16,GR,Graubünden,6,1,750,36,1,95,2020-02-26,51,CH056
2020-04-17,GR,Graubünden,2,1,752,37,0,95,2020-02-26,52,CH056
2020-04-18,GR,Graubünden,6,0,758,37,1,96,2020-02-26,53,CH056
2020-04-19,GR,Graubünden,3,1,761,38,1,97,2020-02-26,54,CH056
2020-04-20,GR,Graubünden,7,1,768,39,1,98,2020-02-26,55,CH056
2020-04-21,GR,Graubünden,3,1,771,40,1,99,2020-02-26,56,CH056
2020-04-22,GR,Graubünden,1,0,772,40,0,99,2020-02-26,57,CH056
2020-04-23,GR,Graubünden,4,0,776,40,0,99,2020-02-26,58,CH056
2020-04-24,GR,Graubünden,1,0,777,40,0,99,2020-02-26,59,CH056
2020-04-25,GR,Graubünden,3,0,780,40,1,100,2020-02-26,60,CH056
2020-04-26,GR,Graubünden,1,0,781,40,0,100,2020-02-26,61,CH056
2020-04-27,GR,Graubünden,2,1,783,41,0,100,2020-02-26,62,CH056
2020-04-28,GR,Graubünden,3,0,786,41,0,100,2020-02-26,63,CH056
2020-04-29,GR,Graubünden,0,0,786,41,0,100,2020-02-26,64,CH056
2020-04-30,GR,Graubünden,1,0,787,41,0,100,2020-02-26,65,CH056
2020-05-01,GR,Graubünden,1,0,788,41,0,100,2020-02-26,66,CH056
2020-05-02,GR,Graubünden,0,0,788,41,0,100,2020-02-26,67,CH056
2020-05-03,GR,Graubünden,0,0,788,41,0,100,2020-02-26,68,CH056
2020-05-04,GR,Graubünden,1,0,789,41,0,100,2020-02-26,69,CH056
2020-05-05,GR,Graubünden,0,0,789,41,0,100,2020-02-26,70,CH056
2020-05-06,GR,Graubünden,2,0,791,41,0,100,2020-02-26,71,CH056
2020-05-07,GR,Graubünden,1,1,792,42,0,100,2020-02-26,72,CH056
2020-05-08,GR,Graubünden,0,0,792,42,0,100,2020-02-26,73,CH056
2020-05-09,GR,Graubünden,0,0,792,42,0,100,2020-02-26,74,CH056
2020-05-10,GR,Graubünden,0,0,792,42,0,100,2020-02-26,75,CH056
2020-05-11,GR,Graubünden,1,0,793,42,0,100,2020-02-26,76,CH056
2020-05-12,GR,Graubünden,1,0,794,42,0,100,2020-02-26,77,CH056
2020-05-13,GR,Graubünden,0,0,794,42,0,100,2020-02-26,78,CH056
2020-05-14,GR,Graubünden,0,1,794,43,0,100,2020-02-26,79,CH056
2020-05-15,GR,Graubünden,0,0,794,43,0,100,2020-02-26,80,CH056
2020-05-16,GR,Graubünden,0,0,794,43,0,100,2020-02-26,81,CH056
2020-05-17,GR,Graubünden,0,1,794,44,0,100,2020-02-26,82,CH056
2020-05-18,GR,Graubünden,1,0,795,44,0,100,2020-02-26,83,CH056
2020-05-19,GR,Graubünden,0,0,795,44,0,100,2020-02-26,84,CH056
2020-05-20,GR,Graubünden,0,0,795,44,1,101,2020-02-26,85,CH056
2020-05-21,GR,Graubünden,0,0,795,44,0,101,2020-02-26,86,CH056
2020-05-22,GR,Graubünden,0,0,795,44,0,101,2020-02-26,87,CH056
2020-05-23,GR,Graubünden,0,0,795,44,0,101,2020-02-26,88,CH056
2020-02-24,JU,Jura,0,0,0,0,0,0,2020-02-26,-1,CH025
2020-02-25,JU,Jura,0,0,0,0,0,0,2020-02-26,0,CH025
2020-02-26,JU,Jura,1,0,1,0,0,0,2020-02-26,1,CH025
2020-02-27,JU,Jura,0,0,1,0,0,0,2020-02-26,2,CH025
2020-02-28,JU,Jura,0,0,1,0,0,0,2020-02-26,3,CH025
2020-02-29,JU,Jura,0,0,1,0,0,0,2020-02-26,4,CH025
2020-03-01,JU,Jura,0,0,1,0,0,0,2020-02-26,5,CH025
2020-03-02,JU,Jura,0,0,1,0,0,0,2020-02-26,6,CH025
2020-03-03,JU,Jura,1,0,2,0,1,1,2020-02-26,7,CH025
2020-03-04,JU,Jura,3,0,5,0,0,1,2020-02-26,8,CH025
2020-03-05,JU,Jura,0,0,5,0,0,1,2020-02-26,9,CH025
2020-03-06,JU,Jura,0,0,5,0,2,3,2020-02-26,10,CH025
2020-03-07,JU,Jura,0,0,5,0,0,3,2020-02-26,11,CH025
2020-03-08,JU,Jura,1,0,6,0,0,3,2020-02-26,12,CH025
2020-03-09,JU,Jura,1,0,7,0,1,4,2020-02-26,13,CH025
2020-03-10,JU,Jura,3,0,10,0,0,4,2020-02-26,14,CH025
2020-03-11,JU,Jura,0,0,10,0,0,4,2020-02-26,15,CH025
2020-03-12,JU,Jura,4,0,14,0,1,5,2020-02-26,16,CH025
2020-03-13,JU,Jura,3,0,17,0,1,6,2020-02-26,17,CH025
2020-03-14,JU,Jura,4,0,21,0,0,6,2020-02-26,18,CH025
2020-03-15,JU,Jura,3,0,24,0,0,6,2020-02-26,19,CH025
2020-03-16,JU,Jura,3,0,27,0,1,7,2020-02-26,20,CH025
2020-03-17,JU,Jura,4,0,31,0,2,9,2020-02-26,21,CH025
2020-03-18,JU,Jura,8,0,39,0,0,9,2020-02-26,22,CH025
2020-03-19,JU,Jura,7,0,46,0,3,12,2020-02-26,23,CH025
2020-03-20,JU,Jura,11,0,57,0,4,16,2020-02-26,24,CH025
2020-03-21,JU,Jura,4,0,61,0,1,17,2020-02-26,25,CH025
2020-03-22,JU,Jura,4,0,65,0,1,18,2020-02-26,26,CH025
2020-03-23,JU,Jura,18,0,83,0,2,20,2020-02-26,27,CH025
2020-03-24,JU,Jura,12,0,95,0,4,24,2020-02-26,28,CH025
2020-03-25,JU,Jura,13,0,108,0,3,27,2020-02-26,29,CH025
2020-03-26,JU,Jura,10,0,118,0,1,28,2020-02-26,30,CH025
2020-03-27,JU,Jura,10,0,128,0,4,32,2020-02-26,31,CH025
2020-03-28,JU,Jura,4,0,132,0,0,32,2020-02-26,32,CH025
2020-03-29,JU,Jura,2,0,134,0,0,32,2020-02-26,33,CH025
2020-03-30,JU,Jura,12,0,146,0,4,36,2020-02-26,34,CH025
2020-03-31,JU,Jura,4,0,150,0,0,36,2020-02-26,35,CH025
2020-04-01,JU,Jura,4,0,154,0,1,37,2020-02-26,36,CH025
2020-04-02,JU,Jura,0,0,154,0,0,37,2020-02-26,37,CH025
2020-04-03,JU,Jura,7,0,161,0,1,38,2020-02-26,38,CH025
2020-04-04,JU,Jura,4,0,165,0,0,38,2020-02-26,39,CH025
2020-04-05,JU,Jura,5,0,170,0,2,40,2020-02-26,40,CH025
2020-04-06,JU,Jura,3,0,173,0,0,40,2020-02-26,41,CH025
2020-04-07,JU,Jura,5,0,178,0,1,41,2020-02-26,42,CH025
2020-04-08,JU,Jura,5,0,183,0,2,43,2020-02-26,43,CH025
2020-04-09,JU,Jura,1,0,184,0,0,43,2020-02-26,44,CH025
2020-04-10,JU,Jura,1,2,185,2,0,43,2020-02-26,45,CH025
2020-04-11,JU,Jura,1,0,186,2,0,43,2020-02-26,46,CH025
2020-04-12,JU,Jura,0,0,186,2,0,43,2020-02-26,47,CH025
2020-04-13,JU,Jura,4,0,190,2,3,46,2020-02-26,48,CH025
2020-04-14,JU,Jura,0,0,190,2,0,46,2020-02-26,49,CH025
2020-04-15,JU,Jura,1,0,191,2,0,46,2020-02-26,50,CH025
2020-04-16,JU,Jura,2,0,193,2,0,46,2020-02-26,51,CH025
2020-04-17,JU,Jura,2,0,195,2,0,46,2020-02-26,52,CH025
2020-04-18,JU,Jura,0,0,195,2,0,46,2020-02-26,53,CH025
2020-04-19,JU,Jura,3,1,198,3,1,47,2020-02-26,54,CH025
2020-04-20,JU,Jura,1,0,199,3,0,47,2020-02-26,55,CH025
2020-04-21,JU,Jura,1,0,200,3,0,47,2020-02-26,56,CH025
2020-04-22,JU,Jura,0,0,200,3,1,48,2020-02-26,57,CH025
2020-04-23,JU,Jura,0,0,200,3,0,48,2020-02-26,58,CH025
2020-04-24,JU,Jura,0,0,200,3,1,49,2020-02-26,59,CH025
2020-04-25,JU,Jura,0,0,200,3,0,49,2020-02-26,60,CH025
2020-04-26,JU,Jura,0,0,200,3,0,49,2020-02-26,61,CH025
2020-04-27,JU,Jura,1,1,201,4,0,49,2020-02-26,62,CH025
2020-04-28,JU,Jura,0,0,201,4,0,49,2020-02-26,63,CH025
2020-04-29,JU,Jura,1,0,202,4,0,49,2020-02-26,64,CH025
2020-04-30,JU,Jura,0,0,202,4,0,49,2020-02-26,65,CH025
2020-05-01,JU,Jura,0,0,202,4,0,49,2020-02-26,66,CH025
2020-05-02,JU,Jura,0,0,202,4,0,49,2020-02-26,67,CH025
2020-05-03,JU,Jura,0,0,202,4,0,49,2020-02-26,68,CH025
2020-05-04,JU,Jura,1,0,203,4,0,49,2020-02-26,69,CH025
2020-05-05,JU,Jura,1,0,204,4,0,49,2020-02-26,70,CH025
2020-05-06,JU,Jura,0,0,204,4,0,49,2020-02-26,71,CH025
2020-05-07,JU,Jura,1,0,205,4,0,49,2020-02-26,72,CH025
2020-05-08,JU,Jura,0,0,205,4,0,49,2020-02-26,73,CH025
2020-05-09,JU,Jura,0,0,205,4,0,49,2020-02-26,74,CH025
2020-05-10,JU,Jura,0,0,205,4,0,49,2020-02-26,75,CH025
2020-05-11,JU,Jura,0,0,205,4,0,49,2020-02-26,76,CH025
2020-05-12,JU,Jura,0,0,205,4,0,49,2020-02-26,77,CH025
2020-05-13,JU,Jura,0,0,205,4,0,49,2020-02-26,78,CH025
